file_name,humor_style,emotion
p45_orig_selfdep_or439,Self_deprecating,neutral
p07_orig_selfdep_or1409,Self_deprecating,neutral
p06_orig_selfdep_or351,Self_deprecating,neutral
p13_orig_selfdep_or926,Self_deprecating,neutral
p12_orig_selfdep_or224,Self_deprecating,neutral
p43_orig_selfdep_or865,Self_deprecating,neutral
p24_orig_selfdep_or1215,Self_deprecating,neutral
p30_orig_selfdep_or1252,Self_deprecating,neutral
p47_orig_selfdep_or671,Self_deprecating,neutral
p24_orig_selfdep_or278,Self_deprecating,neutral
p29_rep2_diff_neutral_or491,Neutral,anger
p43_rep2_diff_neutral_or111,Neutral,anger
p50_rep2_diff_neutral_or51,Neutral,anger
p31_rep2_diff_neutral_or189,Neutral,anger
p42_rep2_diff_neutral_or636,Neutral,anger
p43_rep2_diff_neutral_or384,Neutral,anger
p48_rep2_diff_neutral_or526,Neutral,empathy
p46_rep2_diff_neutral_or31,Neutral,empathy
p26_rep2_diff_neutral_or601,Neutral,empathy
p30_rep2_diff_neutral_or371,Neutral,empathy
p32_rep2_diff_neutral_or400,Neutral,empathy
p25_rep2_same_neutral_or432,Neutral,empathy
p25_rep2_same_neutral_or139,Neutral,empathy
p40_rep2_diff_neutral_or418,Neutral,empathy
p47_rep2_diff_neutral_or782,Neutral,empathy
p32_rep2_diff_neutral_or381,Neutral,empathy
p39_rep2_diff_neutral_or565,Neutral,empathy
p48_rep2_diff_neutral_or488,Neutral,superiority
p32_rep2_diff_neutral_or471,Neutral,superiority
p26_rep2_diff_neutral_or154,Neutral,neutral
p31_rep2_same_neutral_or855,Neutral,neutral
p41_rep2_diff_neutral_or849,Neutral,neutral
p47_rep2_diff_neutral_or511,Neutral,neutral
p36_rep2_diff_neutral_or918,Neutral,neutral
p25_rep2_diff_neutral_or843,Neutral,neutral
p45_rep2_diff_neutral_or496,Neutral,neutral
p27_rep2_diff_neutral_or527,Neutral,neutral
p29_rep2_diff_neutral_or605,Neutral,neutral
p31_rep2_same_neutral_or860,Neutral,neutral
p29_rep2_diff_neutral_or492,Neutral,neutral
p49_rep2_diff_neutral_or161,Neutral,neutral
p30_rep2_diff_neutral_or549,Neutral,neutral
p38_rep2_diff_neutral_or4,Neutral,neutral
p49_rep2_diff_neutral_or734,Neutral,neutral
p28_rep2_diff_neutral_or558,Neutral,neutral
p38_rep2_diff_neutral_or487,Neutral,neutral
p43_rep2_diff_neutral_or864,Neutral,neutral
p50_rep2_diff_neutral_or702,Neutral,neutral
p38_rep2_diff_neutral_or818,Neutral,neutral
p26_rep2_diff_neutral_or807,Neutral,neutral
p50_rep2_diff_neutral_or429,Neutral,neutral
p49_rep2_diff_neutral_or411,Neutral,neutral
p48_rep2_diff_neutral_or495,Neutral,neutral
p37_rep2_diff_neutral_or615,Neutral,neutral
p38_rep2_diff_neutral_or675,Neutral,neutral
p25_rep2_same_neutral_or514,Neutral,neutral
p49_rep2_diff_neutral_or600,Neutral,neutral
p44_rep2_diff_neutral_or47,Neutral,neutral
p41_rep2_diff_neutral_or195,Neutral,neutral
p37_rep2_diff_neutral_or660,Neutral,neutral
p42_rep2_diff_neutral_or45,Neutral,neutral
p50_rep2_diff_neutral_or914,Neutral,neutral
p43_rep2_diff_neutral_or859,Neutral,neutral
p44_rep2_diff_neutral_or582,Neutral,neutral
p28_rep2_diff_neutral_or171,Neutral,neutral
p31_rep2_same_neutral_or100,Neutral,neutral
p40_rep2_diff_neutral_or805,Neutral,neutral
p50_rep2_diff_neutral_or80,Neutral,neutral
p49_rep2_diff_neutral_or901,Neutral,neutral
p47_rep2_diff_neutral_or127,Neutral,neutral
p40_rep2_diff_neutral_or390,Neutral,neutral
p29_rep2_diff_neutral_or428,Neutral,neutral
p45_rep3_diff_neutral_or143,Neutral,neutral
p42_rep2_diff_neutral_or81,Neutral,neutral
p39_rep2_diff_neutral_or562,Neutral,neutral
p39_rep2_diff_neutral_or691,Neutral,neutral
p43_rep2_diff_neutral_or74,Neutral,neutral
p42_rep2_diff_neutral_or2,Neutral,neutral
p43_rep2_diff_neutral_or537,Neutral,neutral
p49_rep2_diff_neutral_or902,Neutral,neutral
p50_rep2_diff_neutral_or419,Neutral,neutral
p31_rep2_same_neutral_or192,Neutral,neutral
p37_rep2_diff_neutral_or517,Neutral,neutral
p45_rep2_diff_neutral_or703,Neutral,neutral
p25_rep2_diff_neutral_or136,Neutral,neutral
p40_rep2_diff_neutral_or850,Neutral,neutral
p40_rep2_diff_neutral_or422,Neutral,neutral
p27_rep2_diff_neutral_or138,Neutral,neutral
p25_rep2_diff_neutral_or848,Neutral,neutral
p40_rep2_diff_neutral_or410,Neutral,neutral
p46_rep2_diff_neutral_or546,Neutral,neutral
p25_rep2_diff_neutral_or39,Neutral,neutral
p49_rep2_diff_neutral_or903,Neutral,neutral
p47_rep2_diff_neutral_or84,Neutral,neutral
p46_rep2_diff_neutral_or170,Neutral,neutral
p48_rep2_diff_neutral_or48,Neutral,neutral
p48_rep2_diff_neutral_or523,Neutral,neutral
p38_rep2_diff_neutral_or829,Neutral,neutral
p26_rep2_diff_neutral_or44,Neutral,neutral
p40_rep2_diff_neutral_or137,Neutral,neutral
p40_rep2_diff_neutral_or193,Neutral,neutral
p45_rep2_diff_neutral_or614,Neutral,neutral
p31_rep2_diff_neutral_or591,Neutral,neutral
p44_rep2_diff_neutral_or77,Neutral,neutral
p39_rep2_diff_neutral_or53,Neutral,neutral
p44_rep2_diff_neutral_or153,Neutral,neutral
p25_rep2_same_neutral_or674,Neutral,neutral
p31_rep2_same_neutral_or78,Neutral,neutral
p47_rep2_diff_neutral_or146,Neutral,neutral
p20_rep2_same_neutral_or1,Neutral,neutral
p39_rep2_diff_neutral_or190,Neutral,joy
p40_rep2_diff_neutral_or579,Neutral,joy
p39_rep2_diff_neutral_or594,Neutral,joy
p31_rep2_same_neutral_or147,Neutral,joy
p43_rep2_diff_neutral_or112,Neutral,joy
p45_rep2_diff_neutral_or414,Neutral,joy
p37_rep2_diff_neutral_or649,Neutral,joy
p46_rep2_diff_neutral_or20,Neutral,joy
p38_rep2_diff_neutral_or643,Neutral,joy
p46_rep2_diff_neutral_or875,Neutral,joy
p45_rep2_diff_neutral_or578,Neutral,joy
p29_rep2_diff_neutral_or87,Neutral,joy
p31_rep2_diff_neutral_or36,Neutral,joy
p44_rep2_diff_neutral_or835,Neutral,joy
p39_rep2_diff_neutral_or648,Neutral,joy
p37_rep2_diff_neutral_or10,Neutral,joy
p25_rep2_same_neutral_or79,Neutral,joy
p44_rep2_diff_aggr_or32,Aggressive,neutral
p39_rep2_diff_aggr_or93,Aggressive,neutral
p48_rep2_diff_aggr_or184,Aggressive,neutral
p14_rep2_same_aggr_or729,Aggressive,empathy
p46_rep2_diff_aggr_or42,Aggressive,empathy
p50_rep2_diff_aggr_or99,Aggressive,empathy
p25_rep2_same_aggr_or23,Aggressive,empathy
p32_rep2_diff_aggr_or720,Aggressive,empathy
p28_rep2_diff_aggr_or442,Aggressive,empathy
p45_rep2_diff_aggr_or263,Aggressive,empathy
p12_rep2_diff_aggr_or677,Aggressive,empathy
p28_rep2_diff_aggr_or628,Aggressive,joy
p48_rep2_diff_aggr_or831,Aggressive,joy
p47_rep2_diff_aggr_or783,Aggressive,joy
p28_rep2_diff_aggr_or692,Aggressive,joy
p44_rep2_diff_aggr_or17,Aggressive,joy
p31_rep2_same_aggr_or862,Aggressive,joy
p41_rep2_diff_aggr_or88,Aggressive,joy
p31_rep2_same_aggr_or563,Aggressive,joy
p37_rep2_diff_aggr_or602,Aggressive,joy
p38_rep2_diff_aggr_or437,Aggressive,superiority
p38_rep2_diff_aggr_or715,Aggressive,superiority
p48_rep2_diff_aggr_or212,Aggressive,superiority
p30_rep2_diff_aggr_or538,Aggressive,superiority
p35_rep2_original_aggr_or838,Aggressive,superiority
p34_rep2_diff_aggr_or249,Aggressive,superiority
p38_rep2_diff_aggr_or164,Aggressive,superiority
p48_rep2_diff_aggr_or607,Aggressive,superiority
p37_rep2_diff_aggr_or493,Aggressive,superiority
p50_rep2_diff_aggr_or913,Aggressive,superiority
p40_rep2_diff_aggr_or858,Aggressive,superiority
p34_rep2_diff_aggr_or837,Aggressive,superiority
p25_rep2_diff_aggr_or746,Aggressive,superiority
p34_rep2_diff_aggr_or388,Aggressive,superiority
p38_rep2_diff_aggr_or72,Aggressive,superiority
p40_rep2_diff_aggr_or608,Aggressive,superiority
p33_rep2_diff_aggr_or752,Aggressive,superiority
p31_rep2_diff_aggr_or339,Aggressive,superiority
p40_rep2_diff_aggr_or251,Aggressive,superiority
p47_rep2_diff_aggr_or737,Aggressive,superiority
p33_rep2_diff_aggr_or302,Aggressive,superiority
p49_rep2_diff_aggr_or118,Aggressive,superiority
p12_rep2_diff_aggr_or296,Aggressive,superiority
p44_rep2_diff_aggr_or739,Aggressive,superiority
p07_rep2_diff_aggr_or13,Aggressive,superiority
p43_rep2_diff_aggr_or67,Aggressive,superiority
p30_rep2_diff_aggr_or699,Aggressive,superiority
p10_rep2_diff_aggr_or187,Aggressive,superiority
p48_rep2_diff_aggr_or318,Aggressive,superiority
p02_rep2_diff_aggr_or62,Aggressive,superiority
p38_rep2_diff_aggr_or640,Aggressive,superiority
p29_rep2_diff_aggr_or11,Aggressive,superiority
p43_rep2_diff_aggr_or748,Aggressive,anger
p27_rep2_diff_aggr_or185,Aggressive,anger
p46_rep2_diff_aggr_or336,Aggressive,anger
p44_rep2_diff_aggr_or304,Aggressive,anger
p42_rep2_diff_aggr_or856,Aggressive,anger
p44_rep2_diff_aggr_or130,Aggressive,anger
p41_rep2_diff_aggr_or662,Aggressive,anger
p30_rep2_diff_aggr_or96,Aggressive,anger
p34_rep2_diff_aggr_or308,Aggressive,anger
p41_rep2_diff_aggr_or741,Aggressive,anger
p30_rep2_diff_aggr_or620,Aggressive,anger
p39_rep2_diff_aggr_or529,Aggressive,anger
p28_rep2_diff_aggr_or155,Aggressive,anger
p30_rep2_diff_aggr_or530,Aggressive,anger
p42_rep2_diff_aggr_or260,Aggressive,anger
p50_rep2_diff_aggr_or297,Aggressive,anger
p25_rep2_same_aggr_or682,Aggressive,anger
p25_rep2_diff_aggr_or847,Aggressive,anger
p27_rep2_diff_aggr_or749,Aggressive,anger
p32_rep2_diff_aggr_or730,Aggressive,anger
p43_rep2_diff_aggr_or293,Aggressive,anger
p41_rep2_diff_aggr_or857,Aggressive,anger
p26_rep2_diff_aggr_or14,Aggressive,anger
p31_rep2_diff_aggr_or324,Aggressive,anger
p50_rep2_diff_aggr_or223,Aggressive,anger
p43_rep2_diff_aggr_or723,Aggressive,anger
p42_rep2_diff_aggr_or751,Aggressive,anger
p47_rep2_diff_aggr_or169,Aggressive,anger
p43_rep2_diff_aggr_or131,Aggressive,anger
p32_rep2_diff_aggr_or108,Aggressive,anger
p27_rep2_same_aggr_or684,Aggressive,anger
p38_rep2_diff_aggr_or34,Aggressive,anger
p47_rep2_diff_aggr_or237,Aggressive,anger
p11_rep2_diff_aggr_or735,Aggressive,anger
p25_rep2_same_aggr_or821,Aggressive,anger
p47_rep2_diff_aggr_or736,Aggressive,anger
p40_rep2_diff_aggr_or397,Aggressive,anger
p48_rep2_diff_aggr_or387,Aggressive,anger
p25_rep2_diff_aggr_or402,Aggressive,anger
p42_rep2_diff_aggr_or310,Aggressive,anger
p31_rep3_diff_aggr_or684,Aggressive,anger
p42_rep2_same_aggr_or345,Aggressive,anger
p47_rep2_diff_aggr_or374,Aggressive,anger
p36_rep2_diff_aggr_or50,Aggressive,anger
p35_rep2_diff_aggr_or303,Aggressive,anger
p31_rep2_same_aggr_or211,Aggressive,anger
p46_rep2_diff_aggr_or107,Aggressive,anger
p31_rep2_same_aggr_or478,Aggressive,anger
p44_rep2_diff_aggr_or196,Aggressive,anger
p27_rep2_diff_aggr_or679,Aggressive,anger
p36_rep2_diff_aggr_or663,Aggressive,anger
p39_rep2_diff_aggr_or657,Aggressive,anger
p40_rep2_diff_aggr_or264,Aggressive,anger
p12_rep2_diff_aggr_or356,Aggressive,anger
p25_rep2_same_aggr_or315,Aggressive,anger
p26_rep2_diff_aggr_or555,Aggressive,anger
p25_rep2_diff_aggr_or726,Aggressive,anger
p11_rep2_diff_aggr_or876,Aggressive,anger
p49_rep2_diff_aggr_or259,Aggressive,anger
p45_rep2_diff_aggr_or404,Aggressive,anger
p46_rep2_diff_aggr_or444,Aggressive,anger
p41_rep2_diff_aggr_or543,Aggressive,anger
p42_rep2_diff_aggr_or165,Aggressive,anger
p27_rep2_diff_aggr_or653,Aggressive,anger
p50_rep2_diff_aggr_or724,Aggressive,anger
p33_rep2_diff_aggr_or740,Aggressive,anger
p43_rep2_diff_aggr_or309,Aggressive,embarrassment
p44_rep2_diff_aggr_or630,Aggressive,embarrassment
p44_rep2_diff_aggr_or446,Aggressive,embarrassment
p26_rep2_diff_aggr_or725,Aggressive,embarrassment
p50_rep2_diff_aggr_or667,Aggressive,embarrassment
p25_rep2_same_aggr_or626,Aggressive,embarrassment
p01_rep2_diff_affil_or457,Affiliative,anger
p46_rep2_diff_affil_or126,Affiliative,anger
p01_rep3_diff_affil_or457,Affiliative,anger
p46_rep2_diff_affil_or379,Affiliative,anger
p25_rep2_diff_affil_or420,Affiliative,anger
p31_rep2_diff_affil_or399,Affiliative,anger
p31_rep2_diff_affil_or208,Affiliative,anger
p39_rep2_diff_affil_or534,Affiliative,anger
p50_rep2_diff_affil_or159,Affiliative,anger
p36_rep2_diff_affil_or825,Affiliative,anger
p21_rep2_same_affil_or8,Affiliative,anger
p47_rep2_diff_affil_or597,Affiliative,joy
p42_rep2_diff_affil_or490,Affiliative,joy
p38_rep2_diff_affil_or566,Affiliative,joy
p44_rep2_diff_affil_or91,Affiliative,joy
p39_rep2_diff_affil_or327,Affiliative,joy
p45_rep2_diff_affil_or694,Affiliative,joy
p33_rep2_diff_affil_or801,Affiliative,joy
p29_rep2_diff_affil_or113,Affiliative,joy
p20_rep2_same_affil_or43,Affiliative,joy
p28_rep2_diff_affil_or445,Affiliative,joy
p33_rep2_diff_affil_or129,Affiliative,joy
p47_rep2_diff_affil_or473,Affiliative,joy
p40_rep2_diff_affil_or728,Affiliative,joy
p25_rep2_diff_affil_or687,Affiliative,joy
p27_rep2_diff_affil_or180,Affiliative,joy
p33_rep2_diff_affil_or284,Affiliative,joy
p10_rep2_diff_affil_or41,Affiliative,joy
p29_rep2_diff_affil_or214,Affiliative,joy
p50_rep2_diff_affil_or149,Affiliative,joy
p48_rep2_diff_affil_or680,Affiliative,joy
p49_rep2_diff_affil_or895,Affiliative,joy
p30_rep2_diff_affil_or701,Affiliative,joy
p30_rep2_diff_affil_or92,Affiliative,joy
p42_rep2_diff_affil_or547,Affiliative,joy
p40_rep2_diff_affil_or568,Affiliative,joy
p47_rep2_diff_affil_or105,Affiliative,joy
p40_rep2_diff_affil_or373,Affiliative,joy
p41_rep2_diff_affil_or686,Affiliative,joy
p41_rep2_diff_affil_or596,Affiliative,joy
p07_rep2_diff_affil_or617,Affiliative,joy
p42_rep2_diff_affil_or685,Affiliative,joy
p38_rep2_diff_affil_or625,Affiliative,joy
p46_rep2_diff_affil_or618,Affiliative,joy
p40_rep2_original_affil_or806,Affiliative,joy
p07_rep2_diff_affil_or292,Affiliative,joy
p45_rep2_diff_affil_or810,Affiliative,joy
p40_rep2_diff_affil_or183,Affiliative,joy
p26_rep2_diff_affil_or642,Affiliative,joy
p31_rep2_same_affil_or483,Affiliative,joy
p47_rep2_diff_affil_or12,Affiliative,joy
p39_rep2_diff_affil_or583,Affiliative,joy
p31_rep2_same_affil_or191,Affiliative,joy
p37_rep2_diff_affil_or65,Affiliative,joy
p43_rep2_diff_affil_or809,Affiliative,joy
p37_rep2_diff_affil_or320,Affiliative,joy
p44_rep2_diff_affil_or116,Affiliative,joy
p39_rep2_diff_affil_or595,Affiliative,joy
p43_rep2_diff_affil_or622,Affiliative,joy
p47_rep2_diff_affil_or542,Affiliative,joy
p42_rep2_diff_affil_or802,Affiliative,joy
p50_rep2_diff_affil_or911,Affiliative,joy
p40_rep2_diff_affil_or424,Affiliative,joy
p42_rep2_diff_affil_or262,Affiliative,joy
p45_rep2_diff_affil_or800,Affiliative,joy
p09_rep2_same_affil_or15,Affiliative,joy
p44_rep2_diff_affil_or704,Affiliative,empathy
p14_rep2_same_affil_or68,Affiliative,empathy
p48_rep2_diff_affil_or106,Affiliative,empathy
p07_rep2_diff_affil_or71,Affiliative,empathy
p38_rep2_diff_affil_or798,Affiliative,empathy
p32_rep2_diff_affil_or611,Affiliative,empathy
p26_rep2_diff_affil_or188,Affiliative,empathy
p35_rep2_diff_affil_or148,Affiliative,empathy
p25_rep2_diff_affil_or412,Affiliative,empathy
p35_rep2_diff_affil_or804,Affiliative,empathy
p46_rep2_diff_affil_or405,Affiliative,empathy
p36_rep2_diff_affil_or811,Affiliative,empathy
p34_rep2_diff_affil_or150,Affiliative,empathy
p46_rep2_diff_affil_or794,Affiliative,empathy
p25_rep2_diff_affil_or425,Affiliative,empathy
p37_rep2_diff_affil_or467,Affiliative,neutral
p32_rep2_diff_affil_or777,Affiliative,neutral
p36_rep2_diff_affil_or450,Affiliative,neutral
p50_rep2_diff_affil_or89,Affiliative,neutral
p47_rep2_diff_affil_or646,Affiliative,neutral
p25_rep2_same_affil_or624,Affiliative,neutral
p49_rep2_diff_affil_or90,Affiliative,neutral
p26_rep2_diff_affil_or9,Affiliative,neutral
p37_rep2_diff_affil_or676,Affiliative,superiority
p25_rep2_same_affil_or46,Affiliative,superiority
p38_rep2_diff_affil_or593,Affiliative,superiority
p30_rep2_diff_affil_or49,Affiliative,superiority
p19_rep2_diff_affil_or644,Affiliative,superiority
p07_rep2_diff_affil_or464,Affiliative,superiority
p41_rep2_diff_affil_or815,Affiliative,superiority
p48_rep2_diff_affil_or172,Affiliative,superiority
p41_rep2_diff_affil_or683,Affiliative,embarrassment
p29_rep2_diff_affil_or246,Affiliative,embarrassment
p46_rep2_diff_affil_or698,Affiliative,embarrassment
p25_rep2_same_affil_or104,Affiliative,embarrassment
p31_rep2_same_affil_or824,Affiliative,embarrassment
p25_rep2_same_affil_or820,Affiliative,embarrassment
p30_rep2_diff_selfenh_or25,Self_enhancing,anger
p47_rep2_diff_selfenh_or757,Self_enhancing,anger
p50_rep2_diff_selfenh_or713,Self_enhancing,anger
p28_rep2_diff_selfenh_or557,Self_enhancing,anger
p47_rep2_diff_selfenh_or406,Self_enhancing,anger
p41_rep2_diff_selfenh_or574,Self_enhancing,joy
p40_rep2_diff_selfenh_or341,Self_enhancing,joy
p46_rep2_diff_selfenh_or334,Self_enhancing,joy
p31_rep2_diff_selfenh_or502,Self_enhancing,joy
p41_rep2_diff_selfenh_or228,Self_enhancing,joy
p25_rep2_diff_selfenh_or306,Self_enhancing,joy
p19_rep2_diff_selfenh_or504,Self_enhancing,joy
p33_rep2_diff_selfenh_or466,Self_enhancing,joy
p41_rep2_diff_selfenh_or266,Self_enhancing,joy
p37_rep2_diff_selfenh_or216,Self_enhancing,joy
p34_rep2_diff_selfenh_or773,Self_enhancing,joy
p39_rep2_diff_selfenh_or59,Self_enhancing,joy
p39_rep2_diff_selfenh_or484,Self_enhancing,joy
p41_rep2_diff_selfenh_or82,Self_enhancing,joy
p39_rep2_diff_selfenh_or613,Self_enhancing,joy
p48_rep2_diff_selfenh_or358,Self_enhancing,joy
p39_rep2_diff_selfenh_or480,Self_enhancing,joy
p50_rep2_diff_selfenh_or762,Self_enhancing,joy
p28_rep2_diff_selfenh_or544,Self_enhancing,joy
p45_rep2_diff_selfenh_or199,Self_enhancing,joy
p42_rep2_diff_selfenh_or267,Self_enhancing,joy
p42_rep2_diff_selfenh_or145,Self_enhancing,joy
p30_rep2_diff_selfenh_or275,Self_enhancing,joy
p43_rep2_diff_selfenh_or745,Self_enhancing,joy
p40_rep2_diff_selfenh_or202,Self_enhancing,joy
p33_rep2_diff_selfenh_or506,Self_enhancing,joy
p44_rep2_diff_selfenh_or29,Self_enhancing,joy
p30_rep2_diff_selfenh_or265,Self_enhancing,joy
p35_rep2_diff_selfenh_or230,Self_enhancing,joy
p36_rep2_diff_selfenh_or845,Self_enhancing,joy
p31_rep2_diff_selfenh_or874,Self_enhancing,joy
p42_rep2_same_selfenh_or833,Self_enhancing,joy
p50_rep2_diff_selfenh_or541,Self_enhancing,joy
p37_rep2_diff_selfenh_or846,Self_enhancing,joy
p25_rep2_diff_selfenh_or767,Self_enhancing,neutral
p39_rep2_diff_selfenh_or55,Self_enhancing,neutral
p30_rep2_diff_selfenh_or532,Self_enhancing,neutral
p38_rep2_diff_selfenh_or823,Self_enhancing,neutral
p43_rep2_diff_selfenh_or231,Self_enhancing,neutral
p31_rep2_same_selfenh_or376,Self_enhancing,neutral
p39_rep2_diff_selfenh_or352,Self_enhancing,neutral
p42_rep2_diff_selfenh_or417,Self_enhancing,neutral
p38_rep2_diff_selfenh_or398,Self_enhancing,empathy
p36_rep2_diff_selfenh_or476,Self_enhancing,empathy
p03_rep2_diff_selfenh_or6,Self_enhancing,empathy
p38_rep2_diff_selfenh_or576,Self_enhancing,empathy
p46_rep2_diff_selfenh_or891,Self_enhancing,empathy
p31_rep2_same_selfenh_or338,Self_enhancing,empathy
p36_rep2_diff_selfenh_or52,Self_enhancing,empathy
p12_rep2_diff_selfenh_or357,Self_enhancing,empathy
p38_rep2_diff_selfenh_or494,Self_enhancing,empathy
p43_rep2_diff_selfenh_or528,Self_enhancing,empathy
p31_rep2_same_selfenh_or120,Self_enhancing,empathy
p28_rep2_diff_selfenh_or612,Self_enhancing,empathy
p07_rep2_diff_selfenh_or102,Self_enhancing,empathy
p25_rep2_same_selfenh_or573,Self_enhancing,empathy
p46_rep2_diff_selfenh_or890,Self_enhancing,empathy
p36_rep2_diff_selfenh_or123,Self_enhancing,empathy
p14_rep2_same_selfenh_or360,Self_enhancing,empathy
p37_rep2_diff_selfenh_or830,Self_enhancing,empathy
p47_rep2_diff_selfenh_or144,Self_enhancing,empathy
p39_rep2_diff_selfenh_or156,Self_enhancing,empathy
p36_rep2_diff_selfenh_or834,Self_enhancing,empathy
p46_rep2_diff_selfenh_or396,Self_enhancing,empathy
p32_rep2_diff_selfenh_or114,Self_enhancing,empathy
p46_rep2_diff_selfenh_or714,Self_enhancing,empathy
p39_rep2_diff_selfenh_or753,Self_enhancing,empathy
p31_rep2_diff_selfenh_or122,Self_enhancing,empathy
p28_rep2_diff_selfenh_or572,Self_enhancing,empathy
p27_rep2_diff_selfenh_or403,Self_enhancing,empathy
p32_rep2_diff_selfenh_or407,Self_enhancing,empathy
p25_rep2_diff_selfenh_or765,Self_enhancing,superiority
p45_rep2_diff_selfenh_or460,Self_enhancing,superiority
p12_rep2_diff_selfenh_or233,Self_enhancing,superiority
p38_rep2_diff_selfenh_or827,Self_enhancing,superiority
p48_rep2_diff_selfenh_or548,Self_enhancing,superiority
p49_rep2_diff_selfenh_or870,Self_enhancing,superiority
p38_rep2_diff_selfenh_or760,Self_enhancing,superiority
p47_rep2_diff_selfenh_or485,Self_enhancing,superiority
p39_rep2_diff_selfenh_or86,Self_enhancing,superiority
p49_rep3_diff_selfenh_or870,Self_enhancing,superiority
p31_rep2_same_selfenh_or873,Self_enhancing,superiority
p44_rep2_diff_selfenh_or268,Self_enhancing,superiority
p40_rep2_diff_selfenh_or103,Self_enhancing,superiority
p47_rep2_diff_selfenh_or115,Self_enhancing,superiority
p42_rep2_same_selfenh_or346,Self_enhancing,superiority
p36_rep2_diff_selfenh_or508,Self_enhancing,superiority
p11_rep2_diff_selfenh_or721,Self_enhancing,superiority
p28_rep2_diff_selfenh_or226,Self_enhancing,superiority
p45_rep2_diff_selfenh_or764,Self_enhancing,superiority
p49_rep2_diff_selfenh_or897,Self_enhancing,superiority
p33_rep2_diff_selfenh_or83,Self_enhancing,superiority
p29_rep2_diff_selfenh_or666,Self_enhancing,superiority
p48_rep2_diff_selfenh_or349,Self_enhancing,superiority
p48_rep2_diff_selfenh_or503,Self_enhancing,superiority
p47_rep2_diff_selfenh_or781,Self_enhancing,superiority
p49_rep2_diff_selfenh_or229,Self_enhancing,superiority
p50_rep2_diff_selfenh_or912,Self_enhancing,superiority
p47_rep2_diff_selfenh_or395,Self_enhancing,superiority
p26_rep2_diff_selfenh_or851,Self_enhancing,superiority
p38_rep2_diff_selfenh_or759,Self_enhancing,superiority
p40_rep2_diff_selfenh_or206,Self_enhancing,embarrassment
p47_rep2_diff_selfenh_or659,Self_enhancing,embarrassment
p32_rep2_diff_selfenh_or520,Self_enhancing,embarrassment
p14_rep2_same_selfenh_or893,Self_enhancing,embarrassment
p31_rep2_same_selfenh_or243,Self_enhancing,embarrassment
p38_rep2_diff_selfenh_or766,Self_enhancing,embarrassment
p42_rep2_diff_selfenh_or564,Self_enhancing,embarrassment
p44_rep2_diff_selfenh_or294,Self_enhancing,embarrassment
p26_rep2_diff_selfenh_or359,Self_enhancing,embarrassment
p25_rep2_diff_selfenh_or353,Self_enhancing,embarrassment
p41_rep2_diff_selfenh_or570,Self_enhancing,embarrassment
p43_rep2_diff_selfenh_or826,Self_enhancing,embarrassment
p19_rep2_diff_selfdep_or469,Self_deprecating,joy
p46_rep2_diff_selfdep_or554,Self_deprecating,joy
p32_rep2_diff_selfdep_or775,Self_deprecating,joy
p39_rep2_diff_selfdep_or869,Self_deprecating,joy
p40_rep2_diff_selfdep_or340,Self_deprecating,joy
p42_rep2_diff_selfdep_or436,Self_deprecating,joy
p41_rep2_diff_selfdep_or416,Self_deprecating,joy
p39_rep2_diff_selfdep_or584,Self_deprecating,joy
p31_rep2_diff_selfdep_or258,Self_deprecating,joy
p35_rep2_diff_selfdep_or344,Self_deprecating,joy
p50_rep2_diff_selfdep_or244,Self_deprecating,joy
p12_rep2_diff_selfdep_or300,Self_deprecating,joy
p27_rep2_diff_selfdep_or295,Self_deprecating,anger
p43_rep2_diff_selfdep_or844,Self_deprecating,anger
p25_rep2_diff_selfdep_or822,Self_deprecating,anger
p43_rep2_diff_selfdep_or273,Self_deprecating,anger
p25_rep2_diff_selfdep_or586,Self_deprecating,anger
p31_rep2_same_selfdep_or709,Self_deprecating,anger
p49_rep2_diff_selfdep_or899,Self_deprecating,anger
p31_rep2_same_selfdep_or655,Self_deprecating,anger
p38_rep2_diff_selfdep_or434,Self_deprecating,anger
p45_rep2_diff_selfdep_or242,Self_deprecating,anger
p31_rep2_same_selfdep_or415,Self_deprecating,anger
p26_rep2_diff_selfdep_or556,Self_deprecating,anger
p50_rep2_diff_selfdep_or431,Self_deprecating,embarrassment
p46_rep2_diff_selfdep_or240,Self_deprecating,embarrassment
p47_rep2_diff_selfdep_or719,Self_deprecating,embarrassment
p49_rep2_diff_selfdep_or665,Self_deprecating,embarrassment
p49_rep2_diff_selfdep_or900,Self_deprecating,embarrassment
p49_rep2_diff_selfdep_or456,Self_deprecating,embarrassment
p25_rep2_same_selfdep_or162,Self_deprecating,embarrassment
p46_rep2_diff_selfdep_or878,Self_deprecating,embarrassment
p43_rep2_diff_selfdep_or797,Self_deprecating,embarrassment
p25_rep2_same_selfdep_or181,Self_deprecating,embarrassment
p37_rep2_diff_selfdep_or201,Self_deprecating,embarrassment
p37_rep2_diff_selfdep_or795,Self_deprecating,embarrassment
p50_rep2_diff_selfdep_or553,Self_deprecating,embarrassment
p07_rep2_diff_selfdep_or224,Self_deprecating,embarrassment
p29_rep2_diff_selfdep_or288,Self_deprecating,embarrassment
p31_rep2_diff_selfdep_or290,Self_deprecating,embarrassment
p26_rep2_diff_selfdep_or581,Self_deprecating,embarrassment
p26_rep2_diff_selfdep_or808,Self_deprecating,embarrassment
p34_rep2_diff_selfdep_or279,Self_deprecating,embarrassment
